tube,depth,Species,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,Year,Session,Date
1,35,Switchgrass,-4.44544359988879,0.00390532797796787,0.536623904579317,-5.49692430264385,-4.80484835795327,-4.44584468325153,-4.08553778459799,-3.38332615630184,18881.0005296972,1.00010488763189,2011,4,2011-08-03
2,35,Miscanthus,-5.28689377415964,0.00406397965045898,0.533662323552549,-6.33306071585726,-5.64624716957482,-5.2860740009219,-4.92662385104547,-4.23277773589432,17243.683234586,1.00009030123003,2011,4,2011-08-03
3,35,Prairie,-4.70791766769073,0.00400114891573922,0.536671006308304,-5.76689572844477,-5.06487041636494,-4.71066387256868,-4.3504197928664,-3.65050718780992,17990.6492089936,1.00011842447881,2011,4,2011-08-03
4,35,Maize-Soybean,-5.08235849518754,0.00392839408144649,0.537281710752107,-6.13845928138518,-5.44276000115184,-5.0812760683956,-4.71967573801541,-4.03095314322908,18705.7023072666,0.999914183765039,2011,4,2011-08-03
1,42,Switchgrass,-4.57372760337479,0.00387145043594676,0.531696834925993,-5.61833547684354,-4.92803347378391,-4.57448528217093,-4.21665249719531,-3.51904550898514,18861.6960873681,1.00011397197507,2011,4,2011-08-03
2,42,Miscanthus,-5.34371148227964,0.00402292542466748,0.52950338983981,-6.38475309859325,-5.70017023359558,-5.34360092546926,-4.98699668993648,-4.30168126488718,17324.2134421978,1.00007436129085,2011,4,2011-08-03
3,42,Prairie,-4.80587613153693,0.00397604322111597,0.533352329540714,-5.86239485507171,-5.15829056528079,-4.80894145384665,-4.45017075320805,-3.75629522333873,17993.9371502534,1.00013086830329,2011,4,2011-08-03
4,42,Maize-Soybean,-5.08797379327886,0.00387380737334861,0.531368917897236,-6.13257535364914,-5.44320384231662,-5.0873514506854,-4.73252092490944,-4.04772982314047,18815.5211193309,0.999918397845415,2011,4,2011-08-03
1,49,Switchgrass,-4.68219018287479,0.0038513376724572,0.52878580227994,-5.72354075947654,-5.03487388079819,-4.68434900744485,-4.32531957373883,-3.63071644886176,18851.0860722474,1.00012211490899,2011,4,2011-08-03
2,49,Miscanthus,-5.39175017000773,0.00399722298394602,0.527054131081658,-6.42424114634487,-5.74386597180418,-5.39135933945701,-5.03788215506603,-4.35706677032147,17385.7604563501,1.00006095042984,2011,4,2011-08-03
3,49,Prairie,-4.88869883260563,0.00396101529654297,0.531435136181057,-5.93489682815622,-5.2401947943803,-4.89056165715198,-4.53367909097445,-3.84391529391114,18000.621093688,1.00014073550407,2011,4,2011-08-03
4,49,Maize-Soybean,-5.09272146016713,0.00384126497819836,0.527960067746473,-6.1262299596988,-5.44616312217625,-5.09100628106593,-4.74102973347632,-4.05998013404978,18890.9421649752,0.999922440917921,2011,4,2011-08-03
1,55,Switchgrass,-4.76346666973017,0.00384147109183996,0.527370689487975,-5.80008729644059,-5.11475803653761,-4.76691877355574,-4.40894653695056,-3.71854473023829,18846.76600875,1.00012843397115,2011,4,2011-08-03
2,55,Miscanthus,-5.4277479840896,0.0039834788715463,0.525868749752322,-6.4605701400788,-5.77839445555373,-5.42638202860397,-5.07532988195765,-4.39737961535821,17427.2832695879,1.00005104016186,2011,4,2011-08-03
3,55,Prairie,-4.95076206405162,0.00395351997346811,0.530538126249019,-5.99750959059103,-5.30071506721223,-4.95253494900295,-4.59580827652091,-3.90930562071078,18007.9934480787,1.00014766829732,2011,4,2011-08-03
4,55,Maize-Soybean,-5.09627912666573,0.00382526533618384,0.526379721525884,-6.12793317992682,-5.44880035625415,-5.09488662822814,-4.74625236864797,-4.07007896361387,18935.4299185434,0.999925726526214,2011,4,2011-08-03
1,62,Switchgrass,-4.8477604735164,0.00383599099193037,0.526603029537825,-5.88346365962234,-5.19712990619767,-4.85244844520711,-4.49345314997336,-3.80693416841123,18845.6685755271,1.00013513104761,2011,4,2011-08-03
2,62,Miscanthus,-5.46508218484498,0.00397427630579569,0.525232229741439,-6.49433781068452,-5.8148499812254,-5.46300239172996,-5.11405303658039,-4.43485234362666,17465.7251071937,1.00004096572058,2011,4,2011-08-03
3,62,Prairie,-5.01512933749389,0.00394917706577533,0.53009909159579,-6.0638509796283,-5.36522167065985,-5.01752119994234,-4.66102285084195,-3.97491392167875,18017.7645535006,1.00015439245791,2011,4,2011-08-03
4,62,Maize-Soybean,-5.0999688683533,0.00381637206635888,0.525631549360267,-6.13382188678258,-5.4509151237021,-5.09972727970087,-4.75023038108039,-4.07978479452619,18969.7423445346,0.999929333090947,2011,4,2011-08-03
1,69,Switchgrass,-4.92302755656925,0.00383520447807756,0.526522469151537,-5.95536656319232,-5.27201211738736,-4.92693997050576,-4.57003860418258,-3.87868018167314,18847.6310188059,1.0001411914352,2011,4,2011-08-03
2,69,Miscanthus,-5.49841840011524,0.00397043536820064,0.525175834431981,-6.52609493252417,-5.84778980402923,-5.49665246397091,-5.14856310228987,-4.47014902078127,17495.7758722958,1.00003220283424,2011,4,2011-08-03
3,69,Prairie,-5.07260375077758,0.00394826074707212,0.530130837676935,-6.11874304595022,-5.42369070292133,-5.07482273985041,-4.71901859777612,-4.03306064063463,18028.2878362093,1.00015996283019,2011,4,2011-08-03
4,69,Maize-Soybean,-5.10326348885407,0.00381510215595877,0.525733255464694,-6.13463009501782,-5.45536629056621,-5.10317745110412,-4.75329275883192,-4.08180037863135,18989.7197663851,0.999932695935689,2011,4,2011-08-03
1,76,Switchgrass,-4.99101555285641,0.00383782713270508,0.526940570795672,-6.02759492251989,-5.33986373653953,-4.99464757802001,-4.63819975914024,-3.94617673497974,18851.7840962339,1.00014669697596,2011,4,2011-08-03
2,76,Miscanthus,-5.5285306668339,0.00397052585185414,0.525540281858798,-6.55618703476714,-5.87787318812958,-5.52678170074708,-5.1792763068549,-4.50327504442139,17519.2682807776,1.00002451822268,2011,4,2011-08-03
3,76,Prairie,-5.12451980808241,0.00394983674753008,0.530503160122894,-6.17195845046205,-5.47725902211778,-5.12627826146518,-4.7711365684761,-4.08324262489057,18039.2159908654,1.00016462087785,2011,4,2011-08-03
4,76,Maize-Soybean,-5.10623948629264,0.00381937201970258,0.526449162133722,-6.13920136814056,-5.45803030288119,-5.1041922229957,-4.75525542088628,-4.08301325216893,18998.9217171622,0.999935825002916,2011,4,2011-08-03
1,82,Switchgrass,-5.04448030231914,0.00384210777697586,0.527595941680604,-6.08663046070713,-5.39351140512814,-5.04758367645437,-4.68925659688068,-4.00055697533125,18856.6181175113,1.00015102748145,2011,4,2011-08-03
2,82,Miscanthus,-5.55221050568468,0.00397297075750309,0.526103311989587,-6.57900051219472,-5.90090690112521,-5.55015302302838,-5.2040297087206,-4.52588277232369,17535.2246701012,1.00001865190046,2011,4,2011-08-03
3,82,Prairie,-5.16534582368039,0.00395267701268616,0.531024627080584,-6.21252344158119,-5.51865554172575,-5.16664571734901,-4.81019775815522,-4.12406113178383,18048.7308724716,1.00016802405188,2011,4,2011-08-03
4,82,Maize-Soybean,-5.10857976643243,0.00382633074655726,0.527426662117711,-6.14271658628436,-5.460104363308,-5.10633562580131,-4.75774638261662,-4.08031675362083,19000.2425586031,0.999938331958475,2011,4,2011-08-03
1,89,Switchgrass,-5.10211833815551,0.00384890217231934,0.528623230467373,-6.14551143123525,-5.45122706315594,-5.10527488635022,-4.74683918492465,-4.0567072542428,18863.3465391008,1.00015567937163,2011,4,2011-08-03
2,89,Miscanthus,-5.57773871658994,0.00383691008513153,0.526981950897719,-6.60927721488301,-5.92567958841392,-5.57419003311717,-5.22800446497635,-4.54985831572506,18863.7589363326,1.00001252107602,2011,4,2011-08-03
3,89,Prairie,-5.20935858673904,0.00400003307344666,0.531811590561721,-6.26022585473987,-5.56309785632007,-5.20992771556667,-4.85433543489316,-4.16454048570804,17676.1806836688,1.00017142856073,2011,4,2011-08-03
4,89,Maize-Soybean,-5.11110272131242,0.00383736278118442,0.528886773303206,-6.14673843516738,-5.46184427022889,-5.11100905590018,-4.75905226106363,-4.08391094082645,18995.8921053762,0.999941066759156,2011,4,2011-08-03
1,96,Switchgrass,-5.15539023739916,0.0038571827994032,0.529867014417142,-6.20307113796572,-5.50596767013333,-5.15719576932631,-4.79803528478622,-4.10933506912353,18870.9309702567,1.00015994886994,2011,4,2011-08-03
2,96,Miscanthus,-5.60133314099184,0.00384335206114967,0.528043489078497,-6.63468105414652,-5.95052513913575,-5.5969867691305,-5.25064839990937,-4.57503301746644,18876.3945564519,1.00000704801709,2011,4,2011-08-03
3,96,Prairie,-5.25003734070891,0.00400590861669818,0.5327454709006,-6.30201346668381,-5.60406682474421,-5.25045224818241,-4.89495534058777,-4.20691557826813,17686.3191163155,1.00017432579263,2011,4,2011-08-03
4,96,Maize-Soybean,-5.11343455993621,0.00385078958166686,0.530608218893786,-6.15182526681324,-5.46466147008793,-5.11181338874167,-4.75895109848714,-4.08380818414847,18986.651069745,0.99994361257073,2011,4,2011-08-03
1,103,Switchgrass,-5.20491115273087,0.00392767612397917,0.531275015658335,-6.25516640701134,-5.55609462902626,-5.20616541957027,-4.84697747871847,-4.15799780612266,18296.4759087915,1.00016387993674,2011,4,2011-08-03
2,103,Miscanthus,-5.62326623347955,0.00385115487212306,0.52924391595068,-6.6576520250065,-5.97399118750863,-5.61843409227497,-5.27213845154272,-4.59635279091189,18885.5562343683,1.00000213835384,2011,4,2011-08-03
3,103,Prairie,-5.28785182000743,0.00401264488146559,0.533790601831783,-6.34151389058193,-5.64227655524112,-5.28778300098847,-4.93263616840394,-4.24472529760237,17696.2152964994,1.00017680055082,2011,4,2011-08-03
4,103,Maize-Soybean,-5.11560220901004,0.00386602533013544,0.532525804991918,-6.15979692838862,-5.47038962157952,-5.11392337852156,-4.76069383485974,-4.08160505063697,18973.6954211828,0.999945985208161,2011,4,2011-08-03
1,110,Switchgrass,-5.25117474381026,0.00393784904283503,0.532807864832121,-6.3021338149619,-5.6038148837346,-5.25199294914019,-4.8933068194674,-4.20043269582174,18307.2506150607,1.00016751022683,2011,4,2011-08-03
2,110,Miscanthus,-5.64375663869845,0.00386001441673191,0.530550098161661,-6.67993803314175,-5.99510626121718,-5.63834102968293,-5.29313388292612,-4.61399957589729,18891.8698517922,0.999997714951507,2011,4,2011-08-03
3,110,Prairie,-5.32317898622453,0.00404105190882966,0.534920176235436,-6.37732961147845,-5.67875388746752,-5.32269792832348,-4.96671230386212,-4.27685411890358,17522.2188265534,1.00017892022322,2011,4,2011-08-03
4,110,Maize-Soybean,-5.11762727719957,0.0038826285205669,0.534590555843271,-6.16438483902417,-5.47278333046222,-5.11460343061179,-4.76181583114233,-4.07881585084889,18957.9286112622,0.999948199497361,2011,4,2011-08-03
1,116,Switchgrass,-5.28854356149436,0.00394710173840001,0.534198115779207,-6.34317863968648,-5.64094135696263,-5.2893881391658,-4.92881324950668,-4.2342180208439,18316.7350034644,1.00017040718702,2011,4,2011-08-03
2,116,Miscanthus,-5.6603074986519,0.00386827062476726,0.531734509676814,-6.69866694223159,-6.01276189118714,-5.65573050788572,-5.3075007120676,-4.62734902327607,18895.3958447376,0.999994261897034,2011,4,2011-08-03
3,116,Prairie,-5.35171404809203,0.00404901572456114,0.535939963567253,-6.40811669359443,-5.70855510351367,-5.35127589731398,-4.99467362944957,-4.30553684439074,17519.9699943307,1.0001804958624,2011,4,2011-08-03
4,116,Maize-Soybean,-5.11926299985332,0.00395151983630344,0.536448960103213,-6.16860222696202,-5.47574319968859,-5.11699498822741,-4.76278658769787,-4.07725304304788,18430.1335692363,0.999949981818726,2011,4,2011-08-03
1,123,Switchgrass,-5.32977123695492,0.00395837534336157,0.535888281449984,-6.38714783465502,-5.68366773807808,-5.32984999020328,-4.96977560004664,-4.27168220159535,18327.978845574,1.00017356146655,2011,4,2011-08-03
2,123,Miscanthus,-5.67856746846209,0.00387851186359484,0.533174360329989,-6.72042422554055,-6.03250129745147,-5.67427469581146,-5.32521460940135,-4.6441196522217,18897.6701692823,0.999990580637316,2011,4,2011-08-03
3,123,Prairie,-5.38319575778553,0.00405859314671342,0.537175697743961,-6.43965084701751,-5.74028540181118,-5.38263184324005,-5.02555256155281,-4.33262896152661,17517.8852763848,1.0001820922461,2011,4,2011-08-03
4,123,Maize-Soybean,-5.12106763395448,0.00397140885582696,0.538694649109668,-6.17710452473658,-5.48052416646583,-5.11832694826635,-4.76247533030901,-4.07597144436497,18399.0806706806,0.999951937381889,2011,4,2011-08-03
1,130,Switchgrass,-5.36871633985696,0.00397004309998897,0.537634176800353,-6.42955777615466,-5.72430537391195,-5.36792935305027,-5.00859881918645,-4.30889224529683,18339.3227581124,1.00017649636253,2011,4,2011-08-03
2,130,Miscanthus,-5.6958164740221,0.00388926911086947,0.534661790984082,-6.73953478289499,-6.05091745095324,-5.69126675462675,-5.34221189771263,-4.6581714136877,18898.2812874123,0.999987230125648,2011,4,2011-08-03
3,130,Prairie,-5.41293448086048,0.00406839760661129,0.538448927167086,-6.47169622428895,-5.77176782235377,-5.41248380562964,-5.05440130690409,-4.3610682159816,17516.295037922,1.00018346340496,2011,4,2011-08-03
4,130,Maize-Soybean,-5.12277235438765,0.0039918498274158,0.54100203806923,-6.18505104292558,-5.48480234230279,-5.12059989227619,-4.76135665235112,-4.07292509072051,18367.4731085042,0.999953770496012,2011,4,2011-08-03
1,1,Switchgrass,-0.980543742324207,0.0109366980521505,1.27547923073705,-3.45805359448915,-1.83516100701094,-0.99063387009185,-0.138905516959965,1.58639414682236,13601.1095415652,1.00051166344912,2012,1,2012-05-21
2,1,Miscanthus,-3.9867592056362,0.0114711146576907,1.27276388742821,-6.45067061312083,-4.84175281451582,-4.00418415326951,-3.13607034193331,-1.43844225880824,12310.7481703838,1.00009993895392,2012,1,2012-05-21
3,1,Prairie,-0.790823373955944,0.0111708372890265,1.22458952796857,-3.12980077090045,-1.62182566819828,-0.795250312247943,0.0115891167068345,1.65885358310263,12017.3754688424,1.0000639608561,2012,1,2012-05-21
4,1,Maize-Soybean,-5.37453163414861,0.0105200004038712,1.130830004873,-7.52972775664276,-6.14804354025402,-5.40067393935361,-4.63846694832321,-3.06972776283228,11554.8186482978,1.00054148416841,2012,1,2012-05-21
1,8,Switchgrass,-3.15675530931862,0.00903489678672519,1.05551712814746,-5.20852317882615,-3.85975771067646,-3.16131609238886,-2.44971551488317,-1.06428126445798,13648.4765841489,1.00061278282111,2012,1,2012-05-21
2,8,Miscanthus,-5.06926354168239,0.00914937604479718,1.06514988833641,-7.1641025715732,-5.77098890749388,-5.07724667774503,-4.36169315075548,-2.96689483237937,13553.0954491739,1.0001230754397,2012,1,2012-05-21
3,8,Prairie,-3.19140272785649,0.00878981327732357,1.03778257909563,-5.19651571514491,-3.8841458185534,-3.194287727506,-2.5018588964475,-1.13961271905391,13939.7008343639,1.0000026616154,2012,1,2012-05-21
4,8,Maize-Soybean,-6.38890828540035,0.00815003035785514,1.01183107089734,-8.34150340324649,-7.06158879408752,-6.40062717107751,-5.72097306474848,-4.36813099308394,15413.3687978462,1.00034396937474,2012,1,2012-05-21
1,15,Switchgrass,-3.81461724403919,0.00862250486166519,1.01291006650726,-5.7912965599408,-4.48464626157767,-3.81625809511499,-3.14676430460492,-1.79007096857418,13799.866298255,1.00062442073318,2012,1,2012-05-21
2,15,Miscanthus,-5.39650120903763,0.00868962528285314,1.02484000667583,-7.43461306044231,-6.07079645362234,-5.39923634148313,-4.7232595049265,-3.36627612255109,13909.452736698,1.00014102198902,2012,1,2012-05-21
3,15,Prairie,-3.91709034121128,0.00829026199069272,1.00147431974173,-5.8741240546486,-4.58383867929055,-3.92010843022967,-3.24744787329262,-1.93957621334316,14592.9509903663,1.0000029438835,2012,1,2012-05-21
4,15,Maize-Soybean,-6.69555116720871,0.00764006019426484,0.991284092121914,-8.62514295704741,-7.35314665432135,-6.70596584511933,-6.03576467501699,-4.72708417117673,16834.5965588866,1.00028116918536,2012,1,2012-05-21
1,21,Switchgrass,-4.16674773611162,0.00845349049485966,0.995775769037869,-6.11322307190986,-4.82618415223405,-4.17018446375935,-3.5150798532591,-2.18195051374718,13875.5744105826,1.00062399909305,2012,1,2012-05-21
2,21,Miscanthus,-5.57166009078594,0.00859797782586073,1.00852432861056,-7.5721421362727,-6.23559007035444,-5.5719735568109,-4.90610262526078,-3.57345376603585,13758.7860317942,1.00015293739022,2012,1,2012-05-21
3,21,Prairie,-4.3055255475894,0.0080792582961076,0.986694256332683,-6.24926022132579,-4.96213915555264,-4.30744038566773,-3.64481563424444,-2.35994172901694,14914.9641742302,1.00000860791502,2012,1,2012-05-21
4,21,Maize-Soybean,-6.85968638033295,0.00754353320023293,0.983598316996792,-8.77255996620322,-7.51062150545756,-6.86754211061599,-6.2043049931069,-4.92261029091131,17001.4491858799,1.00024892785587,2012,1,2012-05-21
1,28,Switchgrass,-4.46781753833397,0.00834149563676304,0.984477418101424,-6.39937317994977,-5.1209902875324,-4.46954191687178,-3.82136067185003,-2.50542428073783,13929.1194780628,1.00061942234618,2012,1,2012-05-21
2,28,Miscanthus,-5.72142005498298,0.00848623341079639,0.997670731316118,-7.71079007075091,-6.37724826725751,-5.72082836593759,-5.05916782555915,-3.74573511214625,13821.1607317434,1.00016428684023,2012,1,2012-05-21
3,28,Prairie,-4.6376356982105,0.00793326636706679,0.976784180150116,-6.56580173971349,-5.29011197072816,-4.63966572530834,-3.98288080467935,-2.72186311915104,15159.7891753479,1.00001676659314,2012,1,2012-05-21
4,28,Maize-Soybean,-7.0000211632204,0.00749174629087673,0.978916199584632,-8.9089099236101,-7.64645201427203,-7.00428427152642,-6.34517327163261,-5.07080108182358,17073.5923496327,1.00022264721669,2012,1,2012-05-21
1,35,Switchgrass,-4.70134541961209,0.00827546517794105,0.977915620315713,-6.61232143426417,-5.34862046417,-4.70386015926313,-4.05684190519831,-2.7585235637699,13964.2602875977,1.00061306399036,2012,1,2012-05-21
2,35,Miscanthus,-5.8375829078532,0.00842343972396243,0.991282608915385,-7.81278556141654,-6.485859369301,-5.83604370308865,-5.18179815510071,-3.87565381252547,13848.9239035543,1.00017373622362,2012,1,2012-05-21
3,35,Prairie,-4.89524034421954,0.00784309742409018,0.97088170578867,-6.81751588200935,-5.54242298250544,-4.89569242852279,-4.24117356698707,-2.99046604489181,15323.4803663658,1.00002524318204,2012,1,2012-05-21
4,35,Maize-Soybean,-7.10887327749897,0.00747151393193565,0.976501318906524,-9.01812226546053,-7.75460717426734,-7.11256718693546,-6.45483953288613,-5.18504121365539,17081.5960439942,1.00020329836809,2012,1,2012-05-21
1,42,Switchgrass,-4.89215159177642,0.00823501835300462,0.974013161437236,-6.79749631601825,-5.53799584098305,-4.89724319282638,-4.25144493322045,-2.96144499980089,13989.4457329121,1.0006060257589,2012,1,2012-05-21
